-10940, -140.83, 0.96
-5644, -124.03, 0.84
-4312, -124.03, 0.84
-2896, -124.03, 0.84
-1548, -124.03, 0.84
-192, -124.03, 0.84
5020, -111.45, 0.76
6356, -111.45, 0.76
7708, -111.45, 0.76
9056, -111.45, 0.76
14352, -92.55, 0.63
15680, -92.55, 0.63
17032, -92.55, 0.63
18372, -92.55, 0.63
19732, -92.55, 0.63
24980, -80.04, 0.54
26300, -80.04, 0.54
27636, -80.04, 0.54
28984, -80.04, 0.54
-31252, -69.60, 0.47
-29920, -69.60, 0.47
-28564, -69.60, 0.47
-27220, -69.60, 0.47
-25872, -69.60, 0.47
-20528, -55.59, 0.38
-19184, -55.59, 0.38
-17832, -55.59, 0.38
-16476, -55.59, 0.38
-11200, -46.78, 0.32
-9868, -46.78, 0.32
-8564, -46.78, 0.32
-7264, -46.78, 0.32
-5896, -46.78, 0.32
-680, -30.12, 0.20
556, -30.12, 0.20
1804, -30.12, 0.20
3104, -30.12, 0.20
8356, -6.54, 0.04
9580, -6.54, 0.04
10828, -6.54, 0.04
12116, -6.54, 0.04
13412, -6.54, 0.04
18596, 14.69, -0.10
19912, 14.69, -0.10
21244, 14.69, -0.10
22648, 14.69, -0.10
23980, 14.69, -0.10
29220, 34.06, -0.23
30540, 34.06, -0.23
31880, 34.06, -0.23
